mag_r,u-g,g-r,r-i,i-z,z_spec
18.94936,1.36908,1.709162,0.597534,0.375713,0.362501
17.951473,1.287176,1.776403,0.628742,0.39274,0.362846
18.751047,1.716049,1.675964,0.555777,0.358793,0.350268
18.934687,1.904882,1.781256,0.636398,0.36293,0.35521
18.035957,2.122524,1.446369,0.567469,0.387024,0.253788
18.513254,1.97287,1.720379,0.59593,0.280003,0.323699
17.636686,1.931912,1.53001,0.507582,0.345451,0.250031
18.781691,1.156464,1.722532,0.654129,0.354893,0.388265
18.853138,1.694494,1.776199,0.587828,0.318888,0.339358
18.705986,1.759083,1.729925,0.604954,0.348427,0.355284
18.6649,1.309225,1.640608,0.585449,0.422531,0.380598
19.140823,2.052414,1.867395,0.642065,0.460449,0.40488
18.330917,2.126574,1.579468,0.550253,0.356977,0.249254
20.573717,1.984999,1.368959,0.767076,0.223055,0.5044
18.495382,1.554442,1.765737,0.543875,0.366291,0.360679
17.304668,2.09972,1.363594,0.522243,0.327225,0.21112
18.040733,1.538444,1.578735,0.659878,0.397608,0.270589
18.887033,2.02795,1.883266,0.587589,0.383148,0.363891
19.398846,2.055065,1.857954,0.625771,0.371613,0.364733
20.611286,1.178986,1.388182,0.797379,0.254538,0.5685
17.633793,1.804951,1.234568,0.440756,0.315386,0.203335
17.220945,1.793844,1.278036,0.468784,0.302368,0.211866
17.521137,1.810297,1.345629,0.502573,0.265411,0.248427
17.540794,2.159487,1.425634,0.514597,0.32568,0.233667
19.124022,1.930485,1.712618,0.620523,0.375435,0.40793
18.630581,1.759197,1.75005,0.578146,0.346725,0.354086
19.351881,1.128475,1.985418,0.65976,0.446196,0.422635
19.521509,1.654259,1.39959,0.799145,0.46792,0.48729
19.019062,1.48411,1.708872,0.720236,0.355042,0.45142
16.73501,1.983658,1.259214,0.448988,0.286633,0.190718
19.014429,1.804712,1.654327,0.640215,0.277514,0.353372
17.350445,1.734203,1.285198,0.506531,0.349209,0.188511
17.968256,1.309469,1.371323,0.535498,0.296347,0.278625
17.93523,1.883228,1.49983,0.526079,0.345703,0.276686
18.821829,1.115059,1.850891,0.606781,0.427471,0.342793
19.913404,1.579657,1.432405,0.774599,0.455507,0.442076
18.7442,1.794727,1.616699,0.574091,0.240583,0.353198
20.340929,1.701149,1.461702,0.772392,0.456581,0.494357
19.050766,1.521105,1.672634,0.678413,0.363993,0.407911
17.047222,2.145138,1.230989,0.47838,0.317642,0.183602
18.892694,1.947065,1.664223,0.720491,0.427483,0.408639
19.413717,1.570568,1.687923,0.744251,0.341942,0.439145
16.322506,1.987257,1.348226,0.496504,0.309179,0.200212
18.109568,1.603897,1.410143,0.531841,0.3016,0.259689
18.388737,1.685404,1.587507,0.62409,0.360806,0.310525
17.857794,1.736309,1.354673,0.513855,0.36055,0.239627
18.936972,2.057482,1.681536,0.596476,0.371071,0.331897
19.877136,1.415327,1.628059,0.76239,0.352245,0.430985
17.788532,1.84177,1.345917,0.531191,0.31583,0.244436
18.539267,1.706543,1.796831,0.685503,0.442879,0.448465
18.590584,1.958376,1.689852,0.531094,0.329739,0.336336
18.860079,1.722927,1.76915,0.609592,0.345928,0.341797
19.798595,1.543909,1.598158,0.772306,0.347754,0.410182
18.653227,2.177242,1.675247,0.690998,0.345087,0.436393
19.39431,1.299692,1.695953,0.674494,0.416134,0.434431
18.057652,2.120085,1.4426,0.508345,0.334236,0.251081
18.304071,1.915215,1.6705,0.545485,0.352505,0.330131
19.362856,1.129116,1.85607,0.683151,0.300219,0.402782
19.15881,1.972048,1.800962,0.600676,0.317461,0.395586
20.34581,1.764595,1.588028,0.799036,0.413141,0.395056
18.966461,1.923796,1.719151,0.645475,0.403065,0.46352
16.723068,2.00518,1.345457,0.494732,0.345647,0.215888
18.236536,1.818424,1.403204,0.557981,0.364637,0.215629
17.496178,1.848887,1.459946,0.547962,0.345451,0.28484
17.322998,2.054625,1.244539,0.426481,0.350254,0.183545
19.294025,1.422653,1.85397,0.678743,0.418531,0.401368
18.250353,1.88801,1.506384,0.553932,0.308189,0.286235
18.089823,2.152481,1.443739,0.516291,0.36132,0.282398
19.981846,1.30776,1.739895,0.77944,0.4529,0.474528
17.643326,1.829887,1.427395,0.485971,0.341778,0.265207
18.203743,2.034071,1.430718,0.533197,0.277792,0.295057
18.833214,1.076534,1.742418,0.61446,0.409901,0.326865
18.832136,1.431784,1.704937,0.572809,0.390242,0.30951
19.007294,1.177141,1.752287,0.564621,0.425018,0.375053
19.239223,1.148014,1.988638,0.595362,0.458582,0.372713
19.138231,1.416283,1.550249,0.774357,0.419836,0.513248
19.305496,1.83729,1.768299,0.612089,0.2593,0.366082
19.19783,1.954891,1.827921,0.686739,0.411617,0.397781
20.044752,2.024099,1.450653,0.775068,0.364098,0.363756
17.33116,2.0182,1.322105,0.567238,0.24666,0.200278
17.246635,1.973391,1.375036,0.547661,0.406755,0.199432
20.550903,2.012764,1.24666,0.767826,0.222496,0.406177
17.358034,2.057386,1.279703,0.486526,0.374731,0.198798
17.419954,1.70476,1.22991,0.456377,0.352133,0.191676
16.449335,2.136644,1.251169,0.511486,0.322592,0.173421
19.08433,1.87594,1.635508,0.788671,0.358747,0.468519
19.009943,1.70314,1.685562,0.720366,0.384499,0.424112
18.438524,2.021702,1.726887,0.701714,0.335722,0.217964
18.594898,1.794083,1.760788,0.605055,0.376383,0.325528
18.174004,1.3501,1.738333,0.515862,0.403927,0.318128
18.687284,1.48123,1.787186,0.605618,0.37788,0.34142
20.017305,1.251602,1.452774,0.765539,0.491407,0.450727
20.202316,1.724131,1.600773,0.776711,0.455469,0.437044
18.284534,2.165224,1.556067,0.598223,0.304312,0.27922
17.31587,1.909573,1.359579,0.511457,0.351967,0.22225
17.45768,1.445745,1.350197,0.47035,0.394676,0.221124
19.23638,1.530712,1.751467,0.645561,0.375011,0.367454
18.717052,1.514481,1.790392,0.549755,0.374754,0.35807
20.199583,1.830736,1.378483,0.753883,0.379438,0.24211
20.220722,1.431299,1.446409,0.787006,0.49365,0.306427
19.954994,1.964373,1.70174,0.791639,0.453632,0.485595
18.427923,1.659176,1.676611,0.551043,0.343334,0.319769
20.089821,1.807453,1.608992,0.786188,0.468809,0.43807
18.712278,1.910297,1.639801,0.574081,0.415548,0.341753
19.79542,1.781738,1.633366,0.754662,0.393259,0.448877
19.436945,1.873409,1.805681,0.669226,0.406807,0.34983
18.851398,1.504854,1.863543,0.709496,0.429022,0.393428
18.917171,1.667234,1.685638,0.598984,0.356043,0.326644
18.740244,1.844364,1.603378,0.606592,0.48867,0.325654
18.661291,1.510342,1.603977,0.564236,0.465836,0.325793
17.551792,1.851946,1.281891,0.498455,0.408123,0.221952
20.380016,1.437178,1.609819,0.786528,0.374563,0.45602
18.527035,1.449131,1.505703,0.584084,0.425833,0.274946
18.906343,1.306191,1.767727,0.563021,0.368626,0.370668
17.132376,1.798103,1.548206,0.545431,0.347384,0.269627
19.857798,1.667225,1.54401,0.748255,0.294601,0.501492
19.07279,1.112793,1.352543,0.720022,0.360703,0.455891
17.606989,1.821976,1.276731,0.45767,0.357237,0.18566
17.955242,1.890331,1.765741,0.670067,0.367987,0.402964
18.196991,1.817421,1.518608,0.553053,0.362844,0.28749
18.337547,1.924393,1.499662,0.567774,0.410961,0.272167
17.847086,1.729263,1.658533,0.583834,0.390869,0.3278
18.712784,1.938322,1.755882,0.564955,0.355362,0.322688
17.415665,1.887543,1.212656,0.472326,0.38286,0.17671
17.833075,1.95574,1.205776,0.511888,0.383482,0.169671
20.354855,1.991669,1.357508,0.789911,0.381044,0.555337
19.105131,1.347528,1.716688,0.65144,0.404818,0.386944
18.997419,1.44239,1.712181,0.596197,0.370132,0.348402
18.662331,1.909079,1.661196,0.602043,0.387493,0.320207
18.435701,2.092163,1.732052,0.6136,0.325714,0.335873
17.374825,2.012442,1.341822,0.495321,0.351044,0.247908
16.893396,2.117178,1.32229,0.522476,0.319683,0.204776
19.321062,1.827105,1.781097,0.671463,0.430508,0.390683
19.605661,1.714314,1.80246,0.776594,0.271328,0.400553
20.533779,1.981293,1.600357,0.788855,0.496008,0.458997
19.068783,1.268675,1.681923,0.628674,0.377699,0.404086
18.997894,1.350895,1.871252,0.693516,0.284719,0.403863
18.297686,2.192078,1.751654,0.594313,0.296293,0.322666
17.792454,1.961019,1.565527,0.613518,0.28837,0.30155
20.098911,1.456883,1.716343,0.785648,0.340984,0.520456
19.418104,1.377415,1.663259,0.750156,0.262335,0.21917
17.080961,1.945599,1.326872,0.505121,0.315853,0.232627
19.787613,1.116356,1.283235,0.78854,0.338537,0.51873
18.950804,2.147608,1.65028,0.642921,0.395807,0.374856
17.708696,1.840689,1.3841,0.588194,0.354,0.307255
19.245243,1.859199,1.68223,0.694489,0.381708,0.420169
17.537298,1.97435,1.218056,0.476526,0.350382,0.18709
17.528641,1.7717,1.248991,0.521929,0.343288,0.231421
17.758862,1.925509,1.468086,0.575483,0.318256,0.290135
18.579281,1.983765,1.557404,0.591333,0.360497,0.289895
18.522694,1.712437,1.541948,0.604044,0.383341,0.307733
17.371153,2.128633,1.217451,0.478931,0.332699,0.192229
18.437548,1.854536,1.505476,0.572674,0.364668,0.278318
18.242363,1.920702,1.609472,0.611448,0.409599,0.28473
18.943953,1.791008,1.651358,0.611265,0.495138,0.403417
18.659212,1.400665,1.755791,0.626114,0.342686,0.336081
18.065578,1.608507,1.464209,0.525949,0.343191,0.258204
18.172022,2.078766,1.580917,0.593348,0.381861,0.305249
19.869141,1.915686,1.412947,0.793026,0.385929,0.460401
17.807259,1.695349,1.426773,0.634083,0.41646,0.291652
19.999254,1.241903,1.599192,0.786442,0.379839,0.431862
19.507174,2.073374,1.822523,0.679167,0.449249,0.404591
18.055531,1.903812,1.649742,0.596992,0.323288,0.314963
19.433626,1.908754,1.783651,0.699064,0.437437,0.454545
17.815348,2.155521,1.428736,0.526133,0.33824,0.240835
18.06735,1.821819,1.408693,0.526054,0.369474,0.217762
17.575485,1.998041,1.364435,0.570078,0.433294,0.242217
17.435566,2.000092,1.431652,0.51293,0.378174,0.242686
18.382616,1.988848,1.534016,0.587128,0.395159,0.292285
18.632288,1.29826,1.641802,0.51638,0.36483,0.307367
18.601498,1.9825,1.724955,0.56522,0.41264,0.333031
19.369732,1.440744,1.627159,0.736614,0.469929,0.445244
18.97287,1.904329,1.728035,0.612074,0.381598,0.35779
18.887661,1.563572,1.671854,0.632076,0.319307,0.32389
17.869217,1.223047,1.437264,0.539618,0.3867,0.286038
18.445082,1.710806,1.782469,0.597427,0.385033,0.340366
20.271158,1.62669,1.718704,0.77844,0.45381,0.457719
18.996784,1.420256,1.718399,0.714796,0.39946,0.424733
18.631054,1.848438,1.555347,0.566006,0.345093,0.317432
18.220615,2.118341,1.372322,0.583431,0.381521,0.314956
18.236776,1.458729,1.558262,0.455919,0.30113,0.149631
19.375082,1.152056,1.839907,0.634111,0.478609,0.358205
18.398193,2.161901,1.51178,0.53912,0.366877,0.268593
18.969294,1.474119,1.65999,0.609776,0.315615,0.362386
18.333778,2.019211,1.73061,0.582842,0.324753,0.361742
18.654396,1.901663,1.689569,0.579758,0.406025,0.3619
20.618246,1.429972,1.237688,0.753494,0.464787,0.488456
19.407408,1.273674,1.820505,0.683344,0.426388,0.374689
20.126549,1.936195,1.286514,0.741901,0.483664,0.382389
17.835135,1.978678,1.441748,0.492804,0.39189,0.241836
18.103241,1.549027,1.447918,0.590137,0.322367,0.270313
18.242525,1.872557,1.532072,0.547491,0.3995,0.265363
20.176828,1.069637,1.260275,0.718676,0.442135,0.561755
17.410112,2.189991,1.225136,0.446861,0.363684,0.171453
18.38195,2.070522,1.640402,0.570532,0.396049,0.314589
18.348183,1.845968,1.552866,0.57213,0.344685,0.304061
17.414797,1.892139,1.630467,0.598036,0.352478,0.308519
18.901386,1.447718,1.675451,0.592674,0.344559,0.340289
19.547884,1.318516,1.336161,0.768759,0.386251,0.488528
18.986898,1.89212,1.752356,0.63522,0.387754,0.381515
17.944654,1.764509,1.699522,0.607039,0.366856,0.325779
19.939983,1.867567,1.342453,0.783867,0.251278,0.537752
17.669252,1.973577,1.355852,0.491848,0.352863,0.229487
18.167765,1.498983,1.721201,0.605352,0.36224,0.362498
19.906395,1.110346,1.673681,0.794579,0.316845,0.452832
20.007271,1.348959,1.710644,0.795488,0.386402,0.457259
20.635799,1.486612,1.763786,0.786385,0.386082,0.45761
19.386711,1.542212,1.83045,0.722624,0.379162,0.430028
18.492794,1.434261,1.7728,0.590185,0.318981,0.347422
17.962763,1.936089,1.445326,0.596188,0.427681,0.235957
19.478212,1.280436,1.861307,0.67153,0.400446,0.41818
18.732771,2.014244,1.819765,0.642431,0.357086,0.383388
19.753096,1.03488,1.374737,0.794872,0.265486,0.618494
17.283899,1.935219,1.309443,0.477188,0.363609,0.204057
18.660635,1.928719,1.658327,0.579506,0.350313,0.322603
20.373341,1.241617,1.468159,0.772465,0.383516,0.360247
17.221481,1.926601,1.232443,0.490711,0.34828,0.21358
18.104115,1.571295,1.510086,0.566282,0.354908,0.21604
18.612768,1.544066,1.585865,0.588594,0.330194,0.368673
17.120422,2.09244,1.250891,0.483843,0.36949,0.184071
19.041451,1.650055,1.734778,0.661863,0.405695,0.402642
18.71628,2.174953,1.55504,0.633924,0.435923,0.361338
19.782618,2.105125,1.613068,0.767424,0.479343,0.429818
19.045206,1.501366,1.709864,0.620239,0.482841,0.351199
17.551826,1.815641,1.291201,0.469007,0.349657,0.190189
20.098492,1.349789,1.7826,0.791597,0.354721,0.391719
17.959312,1.857845,1.53875,0.577776,0.32271,0.297715
19.434885,1.894937,1.884527,0.738628,0.443277,0.436328
19.349829,1.708538,1.762341,0.671553,0.482761,0.36763
20.068922,1.948706,1.518484,0.752319,0.386917,0.387412
18.946333,1.428923,1.823124,0.649826,0.382305,0.349938
18.889967,1.689306,1.723797,0.672955,0.427145,0.380599
17.091223,1.809801,1.22646,0.450087,0.363714,0.185109
17.87886,1.722338,1.441099,0.486391,0.372929,0.248745
18.040119,1.613716,1.406641,0.553734,0.362114,0.250521
19.408138,1.814733,1.761149,0.728008,0.422409,0.436356
19.885042,1.109518,1.60375,0.752893,0.38553,0.455222
20.020567,1.147579,1.739832,0.781353,0.387997,0.446613
18.62281,2.073851,1.691511,0.610991,0.297688,0.361337
18.946293,1.450148,1.780531,0.666864,0.378571,0.412491
17.969229,1.865828,1.421284,0.49416,0.362595,0.249084
20.212301,1.078367,1.292044,0.780678,0.325546,0.538301
17.668425,2.126795,1.515245,0.539726,0.36223,0.260645
18.693518,2.195795,1.710398,0.590511,0.401663,0.339132
19.218895,1.892397,1.715284,0.648478,0.360653,0.344212
19.437063,1.634365,1.501785,0.560532,0.324678,0.257453
18.201756,1.688509,1.40967,0.563553,0.432993,0.315317
20.064028,1.372801,1.445089,0.768906,0.460775,0.469348
20.10018,2.101465,1.579985,0.755199,0.306683,0.356223
19.064404,1.171879,1.677465,0.647064,0.349274,0.335522
19.112001,1.522465,1.89378,0.584473,0.408056,0.344643
19.042824,1.71899,1.762999,0.655542,0.436649,0.403855
18.362745,2.129374,1.653772,0.559164,0.381695,0.274802
20.406879,1.396092,1.747585,0.784389,0.476473,0.317507
18.965811,1.641333,1.789661,0.597446,0.335108,0.343623
20.251467,1.66353,1.49287,0.785847,0.432005,0.485403
19.050003,1.381563,1.780893,0.700981,0.427729,0.406157
17.75898,1.680788,1.357458,0.521404,0.349665,0.278989
17.39727,1.616068,1.417311,0.502575,0.32777,0.229181
18.650553,2.084726,1.724491,0.547054,0.445459,0.356297
18.769823,1.886593,1.583435,0.579975,0.303276,0.318359
18.785089,1.515102,1.599726,0.600546,0.400003,0.387213
20.399578,1.781074,1.440945,0.760864,0.486462,0.461166
16.731253,2.104361,1.243801,0.461239,0.35814,0.180991
18.584644,2.156551,1.514885,0.593782,0.347115,0.289705
19.516644,2.183704,1.716232,0.764513,0.357172,0.453263
18.297649,1.783831,1.433943,0.6301,0.397259,0.320536
18.351303,2.178518,1.638992,0.601856,0.36627,0.321827
18.398621,1.674591,1.547657,0.566582,0.296797,0.28291
20.094755,2.097773,1.600838,0.768953,0.407448,0.45331
18.873409,1.151144,1.668262,0.720943,0.388966,0.439062
18.108217,2.153669,1.509083,0.552155,0.353899,0.281987
19.110481,1.588608,1.712021,0.715988,0.446745,0.449971
17.442694,2.09841,1.33062,0.491322,0.357092,0.217827
18.503565,1.718464,1.721869,0.592882,0.416113,0.340703
17.444862,1.918259,1.220896,0.472939,0.334133,0.193636
18.799469,2.056469,1.724705,0.573568,0.282949,0.345369
18.969429,1.852142,1.762241,0.608128,0.367413,0.371562
17.629919,2.062681,1.256634,0.508654,0.328707,0.204906
17.404312,2.020994,1.45352,0.531162,0.396397,0.235017
17.564455,2.143036,1.344507,0.492401,0.340395,0.229531
19.185669,1.470341,1.766522,0.63426,0.374565,0.374683
18.946751,1.763323,1.616014,0.656408,0.394644,0.400259
17.912731,1.753664,1.453152,0.520634,0.346008,0.239615
18.656517,1.598694,1.670738,0.555286,0.322372,0.326942
17.902592,2.029818,1.399153,0.473299,0.30411,0.235368
17.996515,2.101847,1.294228,0.581879,0.383385,0.234052
17.884205,1.666744,1.587767,0.529938,0.36607,0.30852
18.579189,1.767456,1.717924,0.6187,0.365944,0.320298
18.037174,1.614061,1.456886,0.559036,0.289034,0.263031
18.194239,2.069809,1.589573,0.562075,0.374849,0.377357
18.829903,1.46311,1.652914,0.599308,0.34535,0.337231
18.643114,1.684523,1.8009,0.650915,0.405867,0.382998
19.338278,2.089428,1.77519,0.690281,0.368111,0.409553
18.419933,1.379881,1.514872,0.58046,0.381174,0.262268
20.147005,2.078199,1.671263,0.778234,0.293381,0.426691
18.959478,2.0968,1.766344,0.682932,0.43424,0.430568
17.688118,1.658417,1.220304,0.51615,0.375006,0.223168
19.161644,2.188278,1.769226,0.790098,0.469522,0.454235
20.514025,1.510376,1.356821,0.765093,0.296482,0.4873
19.771708,1.748144,1.654787,0.777546,0.407703,0.45759
19.219488,2.146498,1.77944,0.574532,0.212416,0.367256
19.365913,1.784651,1.827337,0.595249,0.303207,0.35207
17.370911,1.882217,1.530794,0.548565,0.337992,0.272054
18.946421,1.353538,1.806515,0.624773,0.398756,0.406964
19.133354,1.794825,1.837174,0.673935,0.378916,0.4259
19.299105,1.938753,1.91708,0.605034,0.312136,0.392952
19.985342,1.242746,1.755306,0.776834,0.446033,0.451294
17.578142,2.000834,1.326302,0.501146,0.370726,0.194012
17.801708,1.573656,1.386129,0.526699,0.392038,0.129663
17.018925,2.092949,1.32428,0.501482,0.341707,0.191862
18.992966,1.825577,1.841021,0.610468,0.358589,0.399173
18.854046,1.473373,1.740175,0.688866,0.371878,0.388776
18.682306,1.835537,1.56299,0.594473,0.342245,0.28256
20.433569,1.148062,1.609566,0.771954,0.239521,0.47774
18.09079,2.130209,1.656307,0.577204,0.275375,0.309794
16.782593,1.922491,1.206331,0.473213,0.375315,0.164826
18.760115,1.586578,1.669083,0.661764,0.361427,0.367502
18.191547,1.534546,1.454512,0.529688,0.315767,0.291129
18.68051,2.156351,1.730681,0.62458,0.329231,0.352568
18.897459,1.891848,1.376873,0.678064,0.216166,0.23082
18.205967,1.179283,1.767378,0.636335,0.419031,0.35491
19.859833,2.099964,1.319082,0.758923,0.460905,0.4612
20.340723,1.644472,1.731865,0.771439,0.34996,0.452106
19.127249,1.70841,1.781822,0.599527,0.374168,0.346135
18.04298,2.075001,1.61772,0.578554,0.316187,0.307687
19.87513,1.472612,1.594191,0.759226,0.411684,0.422632
17.431126,1.89867,1.235464,0.521221,0.311966,0.200093
18.066912,2.112083,1.326132,0.606647,0.300062,0.199505
16.717625,1.997009,1.379278,0.521416,0.35245,0.214106
19.932274,1.320833,1.380562,0.782873,0.332865,0.466468
17.589392,1.866638,1.2619,0.480316,0.336115,0.206213
18.887218,1.946617,1.794319,0.643541,0.367027,0.351849
19.901384,1.371058,1.670956,0.789377,0.493765,0.377747
18.4053,2.069225,1.567682,0.572102,0.355394,0.303553
18.809004,1.997837,1.88485,0.602535,0.443575,0.312629
20.700598,1.361267,1.538132,0.759964,0.422224,0.490727
18.087299,2.140463,1.578697,0.571121,0.33798,0.276082
18.63275,1.667627,1.682795,0.615873,0.447884,0.314593
20.08955,1.148291,1.69916,0.786779,0.432405,0.447666
19.953449,2.00963,1.776169,0.78417,0.276342,0.452032
19.508001,1.626263,1.517847,0.759542,0.377871,0.435318
18.955078,1.562891,1.817625,0.614349,0.435009,0.391444
20.425417,1.563061,1.651997,0.782911,0.296776,0.437355
17.495224,2.099739,1.231525,0.48382,0.328484,0.204926
17.118084,1.938644,1.321783,0.494085,0.322443,0.212459
19.045448,1.707766,1.703817,0.600775,0.2836,0.336282
16.79108,2.181414,1.298996,0.491714,0.323762,0.198581
17.70859,1.91786,1.306419,0.507172,0.313,0.202977
17.418108,1.996891,1.281834,0.53228,0.276405,0.19738
17.989349,1.713791,1.414471,0.580008,0.378719,0.220244
16.501234,2.040932,1.230608,0.484402,0.334512,0.178206
20.281519,1.968994,1.353066,0.781216,0.44503,0.436832
17.450636,2.071449,1.320026,0.483622,0.366167,0.201153
19.216,1.49086,1.88035,0.701475,0.342688,0.399774
18.234451,1.535393,1.444441,0.516552,0.316158,0.248844
20.605164,1.584791,1.604933,0.786007,0.248613,0.468975
20.177341,2.050337,1.688108,0.784672,0.495701,0.460268
17.521917,1.947895,1.212963,0.490753,0.35343,0.182713
18.253916,1.764677,1.5753,0.557783,0.356403,0.307896
18.014591,1.80221,1.419811,0.525955,0.366312,0.242839
19.083864,1.809788,1.67172,0.780773,0.414261,0.462294
19.11076,1.338177,1.804649,0.588282,0.341036,0.356325
19.104767,1.57058,1.760633,0.61293,0.498161,0.365269
19.084455,1.606743,1.80316,0.61932,0.387081,0.334418
17.129379,2.077043,1.256575,0.475569,0.291855,0.197059
18.008646,1.601177,1.511448,0.553404,0.313398,0.264135
17.341911,2.129849,1.250376,0.466228,0.329418,0.206782
18.631765,1.501875,1.73769,0.554434,0.313482,0.348464
