mag_r,u-g,g-r,r-i,i-z,z_spec
18.14628,1.881258,1.386313,0.574127,0.363808,0.263968
18.796698,2.131943,1.639811,0.571758,0.27519,0.30266
18.251621,1.60862,1.781902,0.674004,0.419395,0.33506
19.102201,1.806107,1.672785,0.666063,0.20874,0.40054
20.158615,1.895235,1.36515,0.765429,0.450941,0.460964
18.133255,1.572725,1.368218,0.571762,0.365511,0.253945
18.073215,1.878422,1.42201,0.505064,0.297558,0.240217
19.909492,2.019421,1.398527,0.741919,0.42396,0.5086
18.05945,1.843225,1.489164,0.53413,0.347569,0.244909
19.894346,1.240334,1.502171,0.763401,0.334179,0.45148
19.901655,1.833673,1.603804,0.798031,0.33647,0.482679
19.976597,1.524084,1.583958,0.784464,0.348911,0.436453
18.173361,2.093693,1.759087,0.63777,0.375679,0.373347
16.908466,2.058758,1.235222,0.504501,0.327459,0.200471
18.106256,2.105293,1.485771,0.553488,0.347082,0.267908
18.278431,2.140862,1.544527,0.556179,0.359608,0.297917
18.148882,1.823824,1.537472,0.599699,0.366249,0.306033
19.255491,1.086306,1.827358,0.593817,0.332201,0.372952
20.594494,1.0816,1.202967,0.791143,0.374533,0.525228
19.763384,2.07791,1.812273,0.796782,0.429213,0.476868
18.569786,1.795948,1.602572,0.60899,0.328646,0.315882
18.277876,1.647381,1.757475,0.579536,0.326155,0.330321
17.626835,2.175764,1.252569,0.546436,0.395916,0.18883
18.087027,1.804502,1.469311,0.544958,0.299526,0.284159
18.674913,2.144285,1.505251,0.596434,0.376579,0.290797
18.932953,1.788574,1.698467,0.617275,0.431408,0.319435
18.07497,1.55974,1.675205,0.615026,0.396637,0.319179
19.526808,1.708414,1.757881,0.709169,0.392399,0.404141
20.656904,1.568588,1.582632,0.77597,0.416592,0.379252
19.396137,2.19606,1.841761,0.694675,0.200148,0.416576
19.194176,1.713327,1.757248,0.612532,0.302176,0.338563
20.016802,1.268753,1.331881,0.731777,0.376293,0.467158
18.940401,1.678707,1.660599,0.628397,0.388067,0.325877
18.478998,2.019833,1.622869,0.555899,0.397667,0.310569
19.159698,2.165674,1.61207,0.671469,0.359692,0.387993
18.658875,1.529553,1.733505,0.667713,0.327436,0.336159
19.295959,1.16296,1.766274,0.625975,0.42618,0.354603
17.574814,2.148468,1.274921,0.53149,0.294071,0.207248
18.379282,1.576176,1.551351,0.600885,0.366388,0.336178
18.772635,2.032238,1.818827,0.652283,0.416773,0.375759
18.235508,2.187834,1.543631,0.569315,0.386196,0.272789
17.041452,2.141796,1.228165,0.473644,0.325178,0.192374
20.463198,1.471731,1.362251,0.797503,0.396307,0.510891
20.474266,2.146198,1.207861,0.753962,0.239901,0.585245
17.97966,2.075314,1.327131,0.621529,0.431261,0.223276
19.437347,2.131126,1.785761,0.678028,0.467331,0.436238
19.444862,1.351698,1.884689,0.707636,0.460382,0.432496
19.24297,1.95101,1.859817,0.613552,0.405861,0.364648
17.994066,1.50449,1.384943,0.529697,0.446814,0.294898
17.099194,2.017977,1.222494,0.451794,0.342155,0.181753
18.532589,1.690998,1.514728,0.590843,0.310291,0.309088
18.197905,1.956335,1.773376,0.535192,0.402149,0.283114
19.412701,1.336161,1.774233,0.638712,0.385408,0.355281
17.797306,1.895912,1.389687,0.529905,0.365656,0.217753
19.073729,1.171139,1.810803,0.5228,0.323225,0.385437
19.948353,1.341038,1.476965,0.747711,0.424398,0.451229
19.836039,2.119049,1.543024,0.79995,0.472891,0.481526
20.098906,1.533232,1.510578,0.795406,0.434973,0.47127
17.549305,2.091309,1.256445,0.487715,0.315279,0.191685
17.089634,2.107111,1.29422,0.504362,0.350397,0.203482
19.366846,1.369383,1.790068,0.700037,0.30504,0.421854
18.898432,2.131365,1.642784,0.620205,0.373524,0.356509
18.167809,1.576551,1.591131,0.617464,0.353319,0.342793
17.639984,2.017338,1.76755,0.584949,0.376469,0.3266
18.126482,1.806391,1.607233,0.547007,0.332396,0.287844
19.037134,1.467201,1.770269,0.623283,0.347672,0.389272
17.616482,1.957737,1.330461,0.512289,0.337755,0.197924
17.465405,2.08489,1.592974,0.55479,0.314442,0.284772
18.485353,1.885332,1.654137,0.592575,0.328329,0.319188
18.356253,1.704491,1.572842,0.559235,0.370138,0.286002
17.515919,1.939503,1.278294,0.487335,0.319128,0.203556
19.28685,1.311276,1.869009,0.605362,0.276178,0.35872
17.503954,2.171652,1.395782,0.496685,0.306273,0.234092
17.554728,1.6996,1.395229,0.492992,0.327986,0.229699
17.532015,2.198557,1.380205,0.511892,0.326321,0.249354
17.357742,2.132227,1.220915,0.496037,0.350342,0.176656
17.231014,1.994305,1.216698,0.512308,0.275719,0.182291
18.110731,1.868477,1.535196,0.560228,0.324276,0.298969
18.958723,1.408096,1.570812,0.667103,0.367464,0.33458
18.615429,1.680925,1.717642,0.535324,0.291285,0.333859
18.989614,1.937315,1.902576,0.704735,0.443163,0.432652
20.163782,1.148235,1.60762,0.761232,0.362669,0.482393
19.21562,2.005915,1.691334,0.711527,0.477255,0.431238
18.941441,1.397385,1.536636,0.659603,0.387165,0.330652
18.320053,1.524624,1.571816,0.610868,0.307884,0.302595
18.729225,1.482744,1.56214,0.610334,0.332842,0.291754
18.544641,1.755268,1.547939,0.558949,0.376125,0.298018
17.419544,1.416952,1.25853,0.501255,0.355352,0.207877
18.227049,1.397392,1.450155,0.528978,0.329191,0.277787
18.558998,1.975294,1.555315,0.608273,0.36273,0.28597
18.252636,1.710562,1.629143,0.574497,0.297737,0.290593
19.127666,1.703344,1.886061,0.635653,0.415403,0.387367
17.526766,1.957771,1.217068,0.467188,0.324165,0.187045
18.773645,2.087131,1.550726,0.606771,0.292442,0.296003
19.264992,1.630913,1.751854,0.685266,0.368229,0.435175
19.39249,1.933157,1.800507,0.618797,0.373899,0.322664
18.95933,2.016975,1.847878,0.634052,0.382666,0.347707
18.863777,1.300633,1.712305,0.642033,0.385168,0.344754
16.854187,2.118904,1.209518,0.51202,0.415492,0.153188
18.736698,1.49342,1.664194,0.602182,0.380735,0.381641
19.124411,1.697491,1.724697,0.624371,0.439911,0.360107
19.192915,1.567362,1.813719,0.596588,0.293671,0.336685
19.113728,1.740704,1.69397,0.685968,0.318399,0.42446
18.532858,1.767042,1.704155,0.648573,0.432407,0.339367
18.77408,1.723965,1.785364,0.631216,0.325867,0.379064
18.036804,1.859053,1.449758,0.512814,0.334147,0.234989
19.681242,2.077299,1.463476,0.736864,0.279078,0.46535
20.420673,1.91013,1.542614,0.656607,0.392534,0.256331
17.321524,2.193056,1.218859,0.48004,0.288992,0.200052
16.933344,2.035351,1.251751,0.476658,0.344299,0.180163
19.369112,1.801182,1.773434,0.647398,0.245409,0.344517
18.77099,1.487326,1.706486,0.661201,0.292421,0.388943
19.510309,2.082655,1.551971,0.760567,0.4907,0.293055
18.757605,1.981155,1.662807,0.608627,0.480398,0.347012
17.726389,1.728981,1.324001,0.525452,0.338673,0.240022
19.273916,2.094765,1.737108,0.654366,0.329523,0.364848
17.644112,1.955822,1.274897,0.49062,0.31403,0.267848
17.566292,2.191481,1.498348,0.543154,0.362892,0.275186
17.01992,1.990213,1.37248,0.555529,0.463987,0.193557
18.446798,1.649717,1.528675,0.641895,0.333689,0.256288
18.368723,1.61499,1.867233,0.647951,0.409908,0.40366
17.550381,2.057001,1.282236,0.468504,0.342211,0.19656
17.218195,2.118307,1.305635,0.468319,0.367058,0.197458
18.914358,1.359367,1.865066,0.609261,0.46995,0.371824
18.977175,2.039991,1.538975,0.592381,0.358797,0.303598
18.144575,1.766771,1.623468,0.567089,0.342974,0.32437
18.98781,1.492012,1.752706,0.679871,0.384541,0.397259
19.386757,1.034546,1.77816,0.681089,0.29542,0.397874
18.950798,1.779993,1.697401,0.59902,0.419529,0.328591
18.061514,2.112095,1.36198,0.559376,0.296663,0.241516
17.044979,2.001606,1.27824,0.490541,0.350128,0.192294
18.666397,2.139517,1.678104,0.556511,0.301413,0.325387
18.509115,1.947729,1.736086,0.6138,0.352879,0.338918
19.370855,1.169661,1.77553,0.68078,0.444008,0.414199
19.376291,1.097899,1.797298,0.602673,0.39435,0.37296
18.058786,1.627918,1.43601,0.52743,0.405191,0.255508
17.726812,2.086214,1.255104,0.471338,0.332207,0.211325
18.859186,1.343872,1.706549,0.581083,0.321951,0.380422
19.257881,2.096802,1.650705,0.698784,0.444084,0.423774
17.989937,1.735878,1.403992,0.501743,0.366833,0.239838
17.200235,2.002388,1.304785,0.488453,0.347977,0.209855
17.380068,2.067646,1.291802,0.501991,0.360615,0.21434
19.259911,1.001076,1.78014,0.590714,0.358059,0.375145
17.683887,1.951248,1.248932,0.538563,0.362728,0.191847
17.664274,1.616274,1.733194,0.553953,0.349586,0.333866
19.185007,1.318869,1.715988,0.609674,0.29797,0.334955
17.952049,1.795988,1.480925,0.554607,0.377539,0.27504
18.824389,1.914659,1.649534,0.605049,0.268173,0.330106
19.492592,1.577705,1.751491,0.739801,0.378185,0.463297
18.397514,2.098633,1.570093,0.570656,0.332008,0.311912
19.219835,1.898228,1.736897,0.747702,0.376089,0.446011
17.890656,1.677284,1.410696,0.506809,0.33301,0.244096
18.470036,1.966251,1.43182,0.608347,0.35413,0.244714
18.194777,1.953636,1.704466,0.637753,0.320583,0.348544
17.274506,2.136944,1.456617,0.522881,0.448313,0.247299
17.773605,1.966929,1.444662,0.521606,0.315958,0.242313
18.222889,1.454828,1.571741,0.578493,0.415293,0.349042
18.270006,1.783926,1.502596,0.545641,0.371212,0.283259
18.96559,1.796656,1.802765,0.696714,0.371243,0.413712
19.309011,1.437193,1.704655,0.65793,0.287325,0.344481
19.60318,1.005398,1.771278,0.772417,0.462475,0.455466
17.669355,2.057053,1.372789,0.501368,0.299416,0.232984
19.551321,1.825565,1.340035,0.483618,0.266972,0.385101
19.013954,2.058533,1.7295,0.625332,0.316929,0.386766
17.86376,2.033333,1.202696,0.453398,0.373535,0.19071
17.656088,1.767214,1.3183,0.45059,0.25551,0.263973
17.786398,1.921606,1.496309,0.526165,0.355028,0.272256
17.787991,2.021759,1.366251,0.518129,0.322275,0.210562
18.344494,1.683752,1.726425,0.591848,0.300438,0.319355
18.011194,1.96644,1.387371,0.521259,0.342306,0.216908
18.515173,1.718107,1.330677,0.710842,0.46842,0.216006
17.714718,2.07406,1.360161,0.519503,0.312311,0.217959
17.375017,1.924976,1.222609,0.462297,0.363556,0.181022
17.655243,1.919493,1.520195,0.578915,0.434965,0.277535
18.433899,1.452185,1.520124,0.569868,0.437025,0.278047
18.486998,2.191166,1.610292,0.592115,0.368467,0.317462
19.726341,1.934507,1.473528,0.736706,0.406385,0.246713
19.019781,1.652683,1.836828,0.624935,0.265244,0.352093
18.073015,1.606955,1.751131,0.587883,0.280834,0.304188
19.417768,1.185047,1.615212,0.733406,0.273558,0.436558
18.429688,1.48836,1.669041,0.55405,0.448503,0.360897
19.45569,1.866228,1.794329,0.690395,0.411892,0.425087
18.684475,1.36113,1.797392,0.562607,0.468779,0.321552
19.250391,2.186396,1.775789,0.591114,0.434002,0.401932
18.977627,1.809084,1.757158,0.637432,0.307961,0.426138
20.096945,1.648735,1.742716,0.669561,0.25774,0.440519
18.558876,1.925413,1.664038,0.594028,0.330372,0.372384
18.003027,1.586168,1.459007,0.536003,0.301928,0.266293
18.828356,1.452757,1.802065,0.607164,0.2733,0.333044
18.154232,1.814821,1.524422,0.512594,0.374893,0.26628
18.021097,2.097898,1.250793,0.594206,0.394213,0.148247
17.772364,1.681952,1.535976,0.520115,0.360424,0.2779
17.583822,2.012703,1.259653,0.443155,0.310602,0.191891
18.909401,1.43817,1.570036,0.640774,0.336243,0.400534
17.835667,2.018179,1.4499,0.510651,0.326925,0.263142
17.688425,1.892387,1.561712,0.559214,0.347742,0.26344
17.74168,1.994953,1.497971,0.527876,0.342213,0.263556
17.183691,2.102387,1.443844,0.516241,0.378237,0.222501
18.061138,1.840813,1.462563,0.530388,0.317385,0.268255
19.226236,1.946632,1.774979,0.698502,0.442036,0.39985
19.234705,1.822382,1.740376,0.647289,0.384665,0.361646
18.549934,1.691557,1.663784,0.617538,0.355101,0.349694
18.587605,1.684219,1.554232,0.558462,0.382984,0.260115
19.124825,1.753582,1.720095,0.602131,0.370089,0.337151
17.84852,2.094221,1.384813,0.493858,0.399071,0.233459
17.872246,1.782847,1.356966,0.484966,0.367798,0.230198
17.774904,1.760529,1.412056,0.57478,0.423109,0.233209
18.168524,1.848398,1.391603,0.555016,0.386229,0.268436
19.66354,1.693613,1.723818,0.744091,0.306454,0.438214
20.442507,1.625492,1.605181,0.78647,0.316017,0.451335
18.292913,1.805225,1.56308,0.528358,0.346861,0.297554
19.452574,1.844379,1.726564,0.691013,0.389278,0.408432
18.508518,1.660803,1.559029,0.547415,0.367619,0.315278
17.510504,2.008381,1.22447,0.446907,0.339842,0.192459
19.389795,2.161072,1.899296,0.706636,0.391371,0.420039
19.394281,2.05615,1.738897,0.690149,0.412003,0.432045
18.046698,2.173119,1.431795,0.504272,0.310421,0.262893
18.290882,2.007786,1.487272,0.559278,0.325083,0.273935
18.246016,2.046572,1.442507,0.533579,0.292852,0.261359
18.256136,1.774506,1.521278,0.506332,0.322987,0.267309
17.673697,1.632942,1.75697,0.624872,0.345808,0.358468
18.793776,2.001179,1.655541,0.579193,0.33359,0.358212
17.485331,1.987297,1.288908,0.485889,0.315948,0.223932
19.09675,1.375195,1.775875,0.6096,0.322603,0.367796
17.745766,2.030218,1.312634,0.506184,0.351263,0.224177
18.790674,1.994696,1.559122,0.623213,0.301579,0.281428
19.283045,1.440062,1.695024,0.711199,0.376417,0.465689
19.503191,1.596613,1.621315,0.777447,0.4884,0.421544
19.109648,1.930616,1.780388,0.61364,0.364101,0.360065
17.716633,1.863966,1.319292,0.615692,0.450233,0.180975
17.578882,2.070828,1.227713,0.486172,0.331345,0.190808
18.020823,2.001018,1.430939,0.528858,0.363487,0.266987
18.042423,1.391857,1.446411,0.496817,0.328926,0.34184
18.399057,2.143812,1.513317,0.609509,0.328651,0.309122
20.368244,1.148504,1.417326,0.736126,0.407547,0.371294
18.758118,1.680821,1.671799,0.648949,0.431009,0.394237
18.306444,2.096128,1.41304,0.58503,0.313791,0.270851
19.350992,1.245115,1.796255,0.600437,0.281094,0.361871
18.101719,1.809351,1.552414,0.557474,0.3431,0.313919
17.348606,2.165272,1.291319,0.458948,0.362938,0.197553
17.731195,1.711275,1.422644,0.508875,0.339006,0.262411
17.843925,1.714268,1.287279,0.569674,0.453207,0.191572
19.301323,1.057465,1.737457,0.641314,0.389982,0.401387
19.026672,1.588934,1.679163,0.614445,0.421289,0.371624
19.060419,1.531334,1.862692,0.568394,0.420925,0.362409
18.809288,1.967287,1.690952,0.572893,0.311756,0.310626
18.989269,1.983318,1.76083,0.693066,0.322302,0.415658
18.884682,1.530537,1.588619,0.658606,0.445404,0.29028
18.816031,1.501585,1.750755,0.625202,0.36628,0.403206
18.848892,1.29834,1.619082,0.660215,0.408363,0.311943
17.489727,1.78439,1.217184,0.546513,0.325418,0.193395
17.374044,1.848333,1.217157,0.450802,0.314922,0.209607
18.934238,1.898634,1.696291,0.573219,0.293501,0.385275
18.519835,2.159634,1.699074,0.554607,0.391514,0.373251
18.445469,1.628326,1.986566,0.763226,0.383776,0.409916
18.745733,1.340668,1.8249,0.706572,0.367401,0.412481
17.757996,1.978645,1.276131,0.518597,0.372452,0.202493
18.260891,2.11723,1.387163,0.619354,0.438753,0.215404
18.288446,1.755476,1.503891,0.522524,0.361341,0.260825
17.930868,1.851217,1.513462,0.540321,0.355244,0.261331
18.281265,1.765581,1.537014,0.51692,0.388535,0.235448
19.526146,1.912447,1.783285,0.65465,0.456549,0.433044
17.672722,1.903511,1.3738,0.515133,0.387863,0.226649
17.183531,2.000412,1.346252,0.514881,0.34182,0.234023
18.291004,1.893616,1.449307,0.552582,0.415344,0.224091
18.522707,1.909933,1.591616,0.624857,0.374527,0.374821
17.834352,1.977242,1.307161,0.5418,0.362263,0.229496
17.787642,2.032261,1.348942,0.534365,0.314054,0.229632
17.598886,1.931995,1.45365,0.503014,0.323771,0.226932
16.831158,2.178898,1.234878,0.482233,0.354918,0.177173
19.489025,1.446659,1.877052,0.673445,0.389103,0.397391
18.689072,1.927345,1.640255,0.614458,0.362986,0.340631
18.574156,1.646969,1.587803,0.616768,0.449591,0.34039
18.07555,1.819149,1.413788,0.51268,0.295259,0.231464
17.760088,1.952934,1.292193,0.515585,0.345238,0.212054
19.453951,1.948347,1.780731,0.766996,0.423912,0.474248
18.792185,1.68177,1.560043,0.593466,0.398945,0.304177
18.457975,1.686998,1.638077,0.57304,0.375757,0.316794
17.724426,1.974501,1.601744,0.466207,0.322029,0.261937
19.448185,2.038151,1.825836,0.698338,0.362314,0.408074
18.354521,1.758238,1.888926,0.650095,0.400457,0.389277
19.079252,1.301098,1.556036,0.622019,0.398645,0.408451
17.696346,1.890453,1.291616,0.483347,0.275389,0.220665
18.224432,1.150867,1.426968,0.564825,0.365391,0.370526
16.121056,2.10236,1.237949,0.492704,0.358139,0.177848
18.129047,1.580147,1.446358,0.553825,0.335293,0.27075
18.897957,1.50305,1.795488,0.619015,0.319582,0.351231
18.547989,1.836018,1.578217,0.607988,0.32053,0.304236
18.043154,2.112789,1.609404,0.523733,0.347023,0.304464
18.984581,2.068359,1.736849,0.605446,0.342915,0.345623
20.586809,1.774567,1.493175,0.772337,0.287542,0.376442
18.816761,1.948683,1.620762,0.611803,0.316769,0.32213
18.472101,1.450951,1.631506,0.599268,0.397722,0.306136
16.900768,1.927048,1.231266,0.46561,0.312605,0.199348
20.178812,1.570908,1.686308,0.78701,0.428888,0.461105
19.314596,1.995621,1.659714,0.673014,0.272581,0.422962
16.96162,2.12896,1.347214,0.535202,0.350496,0.21366
18.357922,1.597343,1.59358,0.580868,0.331558,0.296797
17.924135,1.565308,1.411013,0.511456,0.304132,0.237651
17.95001,1.689982,1.363859,0.514051,0.27537,0.240696
18.598543,1.953716,1.622309,0.520967,0.336025,0.298864
18.971367,1.494194,1.576286,0.656073,0.407351,0.398245
19.131449,1.423761,1.66827,0.646173,0.336189,0.332913
18.403511,2.075413,1.616728,0.603395,0.277967,0.294858
17.846094,1.798832,1.345913,0.586107,0.421938,0.224129
18.606388,1.545452,1.44968,0.666206,0.325275,0.261594
17.798893,1.557604,1.512262,0.571871,0.302715,0.266143
16.92383,2.065327,1.235903,0.470734,0.313768,0.17777
18.264359,1.754488,1.466078,0.517065,0.322344,0.273135
18.601023,2.137089,1.508108,0.654585,0.341621,0.33318
17.972269,1.800976,1.507462,0.49695,0.398815,0.261955
17.612465,2.049601,1.339901,0.48624,0.290634,0.249107
17.287815,2.148905,1.304428,0.480186,0.365765,0.21967
17.599596,1.810942,1.333431,0.47999,0.322971,0.217476
17.259508,1.825647,1.294148,0.499407,0.311224,0.221826
17.993155,2.143955,1.507048,0.555815,0.267845,0.278024
18.602322,1.279915,1.661673,0.582237,0.386366,0.288918
18.211161,1.873676,1.553432,0.530987,0.342962,0.317879
18.878841,1.884773,1.722795,0.56988,0.267344,0.370812
18.762177,2.104624,1.626516,0.513681,0.333773,0.297414
18.322594,1.705156,1.631702,0.543829,0.309105,0.29735
20.250137,1.096931,1.326431,0.770813,0.329824,0.525576
17.606506,2.174204,1.222685,0.468372,0.327709,0.178172
17.597633,1.929764,1.552038,0.501158,0.312227,0.245245
17.740248,2.070929,1.342413,0.514439,0.340139,0.240041
18.782675,2.034994,1.77354,0.598219,0.350744,0.353774
18.274469,1.929592,1.861097,0.585196,0.354052,0.365709
18.560501,1.697227,1.556978,0.565439,0.283747,0.292926
18.71911,1.87866,1.597401,0.625931,0.417652,0.293027
17.459938,1.654129,1.355688,0.51111,0.348051,0.218372
19.818111,1.194315,1.561907,0.74872,0.342442,0.40263
19.247383,2.16403,1.905571,0.65353,0.316978,0.392897
18.89938,1.30196,1.655514,0.735985,0.4937,0.426167
17.607283,1.472818,1.26755,0.533131,0.373163,0.253981
19.93367,1.375214,1.642296,0.772585,0.284407,0.467731
19.003283,1.554583,1.695127,0.624489,0.419525,0.344478
18.41506,1.917959,1.661619,0.557436,0.392185,0.302023
18.862408,2.133697,1.661177,0.612883,0.243465,0.323507
18.648375,1.431805,1.597818,0.580481,0.222975,0.324463
18.206135,1.571941,1.735167,0.651352,0.26693,0.335931
19.136608,1.509788,1.634155,0.722309,0.356174,0.438364
18.962852,1.251341,1.724832,0.566439,0.410604,0.32024
18.271847,1.458906,1.464792,0.538324,0.375637,0.329346
18.384459,2.17914,1.728945,0.629583,0.367956,0.373024
18.915808,1.099001,1.673735,0.600676,0.286341,0.379594
18.412474,1.899336,1.560856,0.524239,0.318182,0.274894
17.30422,1.667183,1.374275,0.327042,0.276169,0.14535
17.024158,1.877054,1.245352,0.462793,0.325016,0.186551
17.34808,2.083147,1.210558,0.5021,0.432423,0.150576
20.354939,1.365141,1.603357,0.457699,0.327381,0.308155
17.614058,1.354874,1.526596,0.542452,0.380516,0.283295
18.183182,1.340641,1.585306,0.527943,0.380274,0.296878
17.105196,2.006287,1.375254,0.549936,0.375666,0.26192
17.391882,2.10022,1.254923,0.553762,0.419621,0.174595
18.600742,1.359316,1.761383,0.584147,0.315699,0.349185
18.74329,1.493383,1.744686,0.626202,0.351841,0.384057
19.368954,1.270615,1.915861,0.576059,0.355764,0.383022
18.700314,2.086031,1.78566,0.669849,0.417336,0.400378
19.583036,1.435326,1.97965,0.693699,0.304441,0.400513
19.161053,1.377012,1.683302,0.616774,0.368488,0.336687
17.958088,1.666365,1.448742,0.47921,0.311855,0.22602
20.132526,1.63028,1.224441,0.784224,0.266914,0.521163
18.854761,2.009115,1.576807,0.607542,0.351612,0.292507
